load_time,end_code,week_ending,asd_code,freq_desc,commodity_desc,watershed_code,group_desc,location_desc,agg_level_desc,county_ansi,domaincat_desc,class_desc,unit_desc,state_name,state_ansi,watershed_desc,county_name,CV (%),prodn_practice_desc,country_code,region_desc,congr_district_code,county_code,state_fips_code,Value,year,util_practice_desc,zip_5,state_alpha,domain_desc,asd_desc,reference_period_desc,source_desc,statisticcat_desc,country_name,begin_code,sector_desc,short_desc
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"WINTER, WHITE",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"203,618,000",1978,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, WINTER, WHITE - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,ALL CLASSES,BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"2,134,060,000",1979,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"SPRING, (EXCL DURUM)",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"426,172,000",1979,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"SPRING, DURUM",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"106,654,000",1979,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"SPRING, RED, HARD",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"368,782,000",1979,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, SPRING, RED, HARD - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"SPRING, WHITE",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"57,390,000",1979,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, SPRING, WHITE - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,WINTER,BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"1,601,234,000",1979,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"WINTER, RED, HARD",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"1,091,573,000",1979,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, WINTER, RED, HARD - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"WINTER, RED, SOFT",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"309,637,000",1979,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, WINTER, RED, SOFT - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"WINTER, WHITE",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"200,024,000",1979,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, WINTER, WHITE - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,ALL CLASSES,BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"2,380,934,000",1980,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"SPRING, (EXCL DURUM)",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"370,528,000",1980,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"SPRING, DURUM",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"108,395,000",1980,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"SPRING, RED, HARD",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"311,448,000",1980,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, SPRING, RED, HARD - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"SPRING, WHITE",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"59,080,000",1980,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, SPRING, WHITE - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,WINTER,BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"1,902,011,000",1980,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"WINTER, RED, HARD",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"1,181,314,000",1980,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, WINTER, RED, HARD - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"WINTER, RED, SOFT",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"441,787,000",1980,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, WINTER, RED, SOFT - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"WINTER, WHITE",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"278,910,000",1980,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, WINTER, WHITE - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,ALL CLASSES,BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"2,785,357,000",1981,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"SPRING, (EXCL DURUM)",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"505,260,000",1981,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"SPRING, DURUM",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"183,040,000",1981,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"SPRING, RED, HARD",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"463,726,000",1981,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, SPRING, RED, HARD - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"SPRING, WHITE",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"41,534,000",1981,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, SPRING, WHITE - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,WINTER,BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"2,097,057,000",1981,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"WINTER, RED, HARD",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"1,112,085,000",1981,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, WINTER, RED, HARD - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"WINTER, RED, SOFT",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"678,017,000",1981,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, WINTER, RED, SOFT - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"WINTER, WHITE",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"306,955,000",1981,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, WINTER, WHITE - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,ALL CLASSES,BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"2,764,967,000",1982,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"SPRING, (EXCL DURUM)",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"545,544,000",1982,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"SPRING, DURUM",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"145,863,000",1982,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"SPRING, RED, HARD",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"492,673,000",1982,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, SPRING, RED, HARD - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"SPRING, WHITE",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"52,871,000",1982,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, SPRING, WHITE - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,WINTER,BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"2,073,560,000",1982,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"WINTER, RED, HARD",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"1,243,598,000",1982,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, WINTER, RED, HARD - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"WINTER, RED, SOFT",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"588,869,000",1982,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, WINTER, RED, SOFT - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"WINTER, WHITE",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"241,093,000",1982,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, WINTER, WHITE - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,ALL CLASSES,BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"2,419,824,000",1983,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"SPRING, (EXCL DURUM)",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"358,541,000",1983,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"SPRING, DURUM",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"72,979,000",1983,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"SPRING, RED, HARD",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"322,728,000",1983,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, SPRING, RED, HARD - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"SPRING, WHITE",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"35,813,000",1983,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, SPRING, WHITE - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,WINTER,BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"1,988,304,000",1983,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"WINTER, RED, HARD",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"1,197,893,000",1983,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, WINTER, RED, HARD - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"WINTER, RED, SOFT",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"504,175,000",1983,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, WINTER, RED, SOFT - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"WINTER, WHITE",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"286,236,000",1983,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, WINTER, WHITE - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,ALL CLASSES,BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"2,594,777,000",1984,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"SPRING, (EXCL DURUM)",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"431,072,000",1984,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"SPRING, DURUM",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"103,439,000",1984,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"SPRING, RED, HARD",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"408,801,000",1984,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, SPRING, RED, HARD - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"SPRING, WHITE",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"22,271,000",1984,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, SPRING, WHITE - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,WINTER,BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"2,060,266,000",1984,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"WINTER, RED, HARD",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"1,250,597,000",1984,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, WINTER, RED, HARD - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"WINTER, RED, SOFT",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"531,370,000",1984,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, WINTER, RED, SOFT - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"WINTER, WHITE",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"278,299,000",1984,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, WINTER, WHITE - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,ALL CLASSES,BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"2,424,115,000",1985,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"SPRING, (EXCL DURUM)",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"484,980,000",1985,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"SPRING, DURUM",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"112,510,000",1985,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"SPRING, RED, HARD",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"460,205,000",1985,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, SPRING, RED, HARD - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"SPRING, WHITE",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"24,775,000",1985,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, SPRING, WHITE - PRODUCTION, MEASURED IN BU"
