Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Value
"QCL","Crops and livestock products","840","United States of America","5412","Yield","F1720","Roots and Tubers, Total","1963","1963","21422.9"
"QCL","Crops and livestock products","840","United States of America","5412","Yield","F1720","Roots and Tubers, Total","1964","1964","20010.3"
"QCL","Crops and livestock products","840","United States of America","5412","Yield","F1720","Roots and Tubers, Total","1965","1965","22150.5"
"QCL","Crops and livestock products","840","United States of America","5412","Yield","F1720","Roots and Tubers, Total","1966","1966","22241.7"
"QCL","Crops and livestock products","840","United States of America","5412","Yield","F1720","Roots and Tubers, Total","1967","1967","22369.4"
"QCL","Crops and livestock products","840","United States of America","5412","Yield","F1720","Roots and Tubers, Total","1968","1968","22788.4"
"QCL","Crops and livestock products","840","United States of America","5412","Yield","F1720","Roots and Tubers, Total","1969","1969","23587.4"
"QCL","Crops and livestock products","840","United States of America","5412","Yield","F1720","Roots and Tubers, Total","1970","1970","24416.2"
"QCL","Crops and livestock products","840","United States of America","5412","Yield","F1720","Roots and Tubers, Total","1971","1971","24539.3"
"QCL","Crops and livestock products","840","United States of America","5412","Yield","F1720","Roots and Tubers, Total","1972","1972","25139.5"
"QCL","Crops and livestock products","840","United States of America","5412","Yield","F1720","Roots and Tubers, Total","1973","1973","24553.1"
"QCL","Crops and livestock products","840","United States of America","5412","Yield","F1720","Roots and Tubers, Total","1974","1974","26282.7"
"QCL","Crops and livestock products","840","United States of America","5412","Yield","F1720","Roots and Tubers, Total","1975","1975","27185.8"
"QCL","Crops and livestock products","840","United States of America","5412","Yield","F1720","Roots and Tubers, Total","1976","1976","27838.2"
"QCL","Crops and livestock products","840","United States of America","5412","Yield","F1720","Roots and Tubers, Total","1977","1977","27915.3"
"QCL","Crops and livestock products","840","United States of America","5412","Yield","F1720","Roots and Tubers, Total","1978","1978","28467.4"
"QCL","Crops and livestock products","840","United States of America","5412","Yield","F1720","Roots and Tubers, Total","1979","1979","28914.6"
"QCL","Crops and livestock products","840","United States of America","5412","Yield","F1720","Roots and Tubers, Total","1980","1980","28098"
"QCL","Crops and livestock products","840","United States of America","5412","Yield","F1720","Roots and Tubers, Total","1981","1981","29372.2"
"QCL","Crops and livestock products","840","United States of America","5412","Yield","F1720","Roots and Tubers, Total","1982","1982","29852.6"
"QCL","Crops and livestock products","840","United States of America","5412","Yield","F1720","Roots and Tubers, Total","1983","1983","28699.4"
"QCL","Crops and livestock products","840","United States of America","5412","Yield","F1720","Roots and Tubers, Total","1984","1984","29855.7"
"QCL","Crops and livestock products","840","United States of America","5412","Yield","F1720","Roots and Tubers, Total","1985","1985","32128.3"
"QCL","Crops and livestock products","840","United States of America","5412","Yield","F1720","Roots and Tubers, Total","1986","1986","31819.5"
"QCL","Crops and livestock products","840","United States of America","5412","Yield","F1720","Roots and Tubers, Total","1987","1987","32503.8"
"QCL","Crops and livestock products","840","United States of America","5412","Yield","F1720","Roots and Tubers, Total","1988","1988","30615.7"
"QCL","Crops and livestock products","840","United States of America","5412","Yield","F1720","Roots and Tubers, Total","1989","1989","31288.4"
"QCL","Crops and livestock products","840","United States of America","5412","Yield","F1720","Roots and Tubers, Total","1990","1990","31828.5"
"QCL","Crops and livestock products","840","United States of America","5412","Yield","F1720","Roots and Tubers, Total","1991","1991","33089.5"
"QCL","Crops and livestock products","840","United States of America","5412","Yield","F1720","Roots and Tubers, Total","1992","1992","35070.1"
"QCL","Crops and livestock products","840","United States of America","5412","Yield","F1720","Roots and Tubers, Total","1993","1993","35298.8"
"QCL","Crops and livestock products","840","United States of America","5412","Yield","F1720","Roots and Tubers, Total","1994","1994","36860.4"
"QCL","Crops and livestock products","840","United States of America","5412","Yield","F1720","Roots and Tubers, Total","1995","1995","35166"
"QCL","Crops and livestock products","840","United States of America","5412","Yield","F1720","Roots and Tubers, Total","1996","1996","38041.4"
"QCL","Crops and livestock products","840","United States of America","5412","Yield","F1720","Roots and Tubers, Total","1997","1997","37499.4"
"QCL","Crops and livestock products","840","United States of America","5412","Yield","F1720","Roots and Tubers, Total","1998","1998","37188.6"
"QCL","Crops and livestock products","840","United States of America","5412","Yield","F1720","Roots and Tubers, Total","1999","1999","38836"
"QCL","Crops and livestock products","840","United States of America","5412","Yield","F1720","Roots and Tubers, Total","2000","2000","40971.4"
"QCL","Crops and livestock products","840","United States of America","5412","Yield","F1720","Roots and Tubers, Total","2001","2001","38549.3"
"QCL","Crops and livestock products","840","United States of America","5412","Yield","F1720","Roots and Tubers, Total","2002","2002","39147.4"
"QCL","Crops and livestock products","840","United States of America","5412","Yield","F1720","Roots and Tubers, Total","2003","2003","39581.9"
"QCL","Crops and livestock products","840","United States of America","5412","Yield","F1720","Roots and Tubers, Total","2004","2004","42012"
"QCL","Crops and livestock products","840","United States of America","5412","Yield","F1720","Roots and Tubers, Total","2005","2005","41930.7"
"QCL","Crops and livestock products","840","United States of America","5412","Yield","F1720","Roots and Tubers, Total","2006","2006","42420.5"
"QCL","Crops and livestock products","840","United States of America","5412","Yield","F1720","Roots and Tubers, Total","2007","2007","42535.4"
"QCL","Crops and livestock products","840","United States of America","5412","Yield","F1720","Roots and Tubers, Total","2008","2008","42454.7"
"QCL","Crops and livestock products","840","United States of America","5412","Yield","F1720","Roots and Tubers, Total","2009","2009","44399.2"
"QCL","Crops and livestock products","840","United States of America","5412","Yield","F1720","Roots and Tubers, Total","2010","2010","42637.1"
"QCL","Crops and livestock products","840","United States of America","5412","Yield","F1720","Roots and Tubers, Total","2011","2011","42382.9"
"QCL","Crops and livestock products","840","United States of America","5412","Yield","F1720","Roots and Tubers, Total","2012","2012","43531.3"
"QCL","Crops and livestock products","840","United States of America","5412","Yield","F1720","Roots and Tubers, Total","2013","2013","44224.5"
"QCL","Crops and livestock products","840","United States of America","5412","Yield","F1720","Roots and Tubers, Total","2014","2014","44561.7"
"QCL","Crops and livestock products","840","United States of America","5412","Yield","F1720","Roots and Tubers, Total","2015","2015","43823.1"
"QCL","Crops and livestock products","840","United States of America","5412","Yield","F1720","Roots and Tubers, Total","2016","2016","44962.4"
"QCL","Crops and livestock products","840","United States of America","5412","Yield","F1720","Roots and Tubers, Total","2017","2017","45294.4"
"QCL","Crops and livestock products","840","United States of America","5412","Yield","F1720","Roots and Tubers, Total","2018","2018","46169.9"
"QCL","Crops and livestock products","840","United States of America","5412","Yield","F1720","Roots and Tubers, Total","2019","2019","47179"
"QCL","Crops and livestock products","840","United States of America","5412","Yield","F1720","Roots and Tubers, Total","2020","2020","47274.6"
"QCL","Crops and livestock products","840","United States of America","5412","Yield","F1720","Roots and Tubers, Total","2021","2021","45665.7"
"QCL","Crops and livestock products","840","United States of America","5412","Yield","F1720","Roots and Tubers, Total","2022","2022","45512.4"
"QCL","Crops and livestock products","840","United States of America","5412","Yield","F1720","Roots and Tubers, Total","2023","2023","48045.1"
