country_name,state_alpha,watershed_desc,state_fips_code,domain_desc,asd_code,reference_period_desc,domaincat_desc,Value,week_ending,source_desc,country_code,statisticcat_desc,county_code,state_ansi,sector_desc,location_desc,prodn_practice_desc,end_code,congr_district_code,agg_level_desc,unit_desc,freq_desc,util_practice_desc,asd_desc,county_ansi,short_desc,load_time,commodity_desc,CV (%),region_desc,year,class_desc,zip_5,state_name,county_name,begin_code,watershed_code,group_desc
UNITED STATES,US,,99,TOTAL,,YEAR - OCT FORECAST,NOT SPECIFIED,"14,474,920,000",,SURVEY,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2014-10-10 12:10:23.000,CORN,,,2014,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,TOTAL,,YEAR - SEP FORECAST,NOT SPECIFIED,"14,395,350,000",,SURVEY,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2014-09-11 12:00:26.000,CORN,,,2014,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,TOTAL,,YEAR,NOT SPECIFIED,"13,601,964,000",,SURVEY,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2019-02-06 15:00:06.000,CORN,,,2015,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,TOTAL,,YEAR - AUG FORECAST,NOT SPECIFIED,"13,686,063,000",,SURVEY,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2015-08-12 12:00:00.000,CORN,,,2015,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,TOTAL,,YEAR - NOV FORECAST,NOT SPECIFIED,"13,653,507,000",,SURVEY,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2015-11-10 12:00:00.000,CORN,,,2015,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,TOTAL,,YEAR - OCT FORECAST,NOT SPECIFIED,"13,554,923,000",,SURVEY,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2015-10-09 12:00:00.000,CORN,,,2015,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,TOTAL,,YEAR - SEP FORECAST,NOT SPECIFIED,"13,584,945,000",,SURVEY,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2015-09-11 12:00:00.000,CORN,,,2015,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,TOTAL,,YEAR,NOT SPECIFIED,"15,148,038,000",,SURVEY,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2019-02-06 15:00:06.000,CORN,,,2016,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,TOTAL,,YEAR - AUG FORECAST,NOT SPECIFIED,"15,153,472,000",,SURVEY,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2016-08-12 12:00:00.000,CORN,,,2016,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,TOTAL,,YEAR - NOV FORECAST,NOT SPECIFIED,"15,225,586,000",,SURVEY,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2016-11-09 13:11:41.000,CORN,,,2016,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,TOTAL,,YEAR - OCT FORECAST,NOT SPECIFIED,"15,057,404,000",,SURVEY,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2016-10-12 12:00:00.000,CORN,,,2016,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,TOTAL,,YEAR - SEP FORECAST,NOT SPECIFIED,"15,092,908,000",,SURVEY,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2016-09-12 12:00:00.000,CORN,,,2016,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,TOTAL,,YEAR,NOT SPECIFIED,"14,609,407,000",,SURVEY,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2019-02-06 15:00:06.000,CORN,,,2017,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,TOTAL,,YEAR - AUG FORECAST,NOT SPECIFIED,"14,152,966,000",,SURVEY,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2017-08-10 12:08:28.000,CORN,,,2017,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,TOTAL,,YEAR - NOV FORECAST,NOT SPECIFIED,"14,577,502,000",,SURVEY,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2017-11-09 12:02:08.000,CORN,,,2017,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,TOTAL,,YEAR - OCT FORECAST,NOT SPECIFIED,"14,280,112,000",,SURVEY,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2017-10-12 12:04:13.000,CORN,,,2017,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,TOTAL,,YEAR - SEP FORECAST,NOT SPECIFIED,"14,184,466,000",,SURVEY,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2017-09-12 12:01:44.000,CORN,,,2017,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,TOTAL,,YEAR,NOT SPECIFIED,"14,321,674,000",,SURVEY,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2024-01-09 15:00:00.000,CORN,,,2018,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,TOTAL,,YEAR - AUG FORECAST,NOT SPECIFIED,"14,586,485,000",,SURVEY,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2018-08-10 12:01:40.000,CORN,,,2018,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,TOTAL,,YEAR - NOV FORECAST,NOT SPECIFIED,"14,625,974,000",,SURVEY,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2018-11-08 12:01:20.000,CORN,,,2018,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,TOTAL,,YEAR - OCT FORECAST,NOT SPECIFIED,"14,777,826,000",,SURVEY,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2018-10-11 12:02:09.000,CORN,,,2018,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,TOTAL,,YEAR - SEP FORECAST,NOT SPECIFIED,"14,826,690,000",,SURVEY,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2018-09-12 12:02:09.000,CORN,,,2018,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,TOTAL,,YEAR,NOT SPECIFIED,"13,568,306,000",,SURVEY,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2024-01-09 15:00:00.000,CORN,,,2019,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,TOTAL,,YEAR - AUG FORECAST,NOT SPECIFIED,"13,900,651,000",,SURVEY,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2019-08-12 12:01:08.000,CORN,,,2019,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,TOTAL,,YEAR - NOV FORECAST,NOT SPECIFIED,"13,661,005,000",,SURVEY,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2019-11-08 12:00:46.000,CORN,,,2019,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,TOTAL,,YEAR - OCT FORECAST,NOT SPECIFIED,"13,779,335,000",,SURVEY,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2019-10-10 12:03:54.000,CORN,,,2019,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,TOTAL,,YEAR - SEP FORECAST,NOT SPECIFIED,"13,799,151,000",,SURVEY,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2019-09-12 12:01:19.000,CORN,,,2019,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,TOTAL,,YEAR,NOT SPECIFIED,"14,086,699,000",,SURVEY,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2024-01-09 15:00:00.000,CORN,,,2020,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,TOTAL,,YEAR - AUG FORECAST,NOT SPECIFIED,"15,278,202,000",,SURVEY,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2020-08-12 12:04:12.000,CORN,,,2020,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,TOTAL,,YEAR - NOV FORECAST,NOT SPECIFIED,"14,506,795,000",,SURVEY,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2020-11-10 12:02:34.000,CORN,,,2020,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,TOTAL,,YEAR - OCT FORECAST,NOT SPECIFIED,"14,721,705,000",,SURVEY,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2020-10-09 12:01:33.000,CORN,,,2020,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,TOTAL,,YEAR - SEP FORECAST,NOT SPECIFIED,"14,899,557,000",,SURVEY,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2020-09-11 12:03:32.000,CORN,,,2020,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,TOTAL,,YEAR,NOT SPECIFIED,"15,017,788,000",,SURVEY,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2024-01-09 15:00:00.000,CORN,,,2021,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,TOTAL,,YEAR - AUG FORECAST,NOT SPECIFIED,"14,750,368,000",,SURVEY,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2021-08-12 12:01:34.000,CORN,,,2021,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,TOTAL,,YEAR - NOV FORECAST,NOT SPECIFIED,"15,062,002,000",,SURVEY,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2021-11-09 12:02:06.000,CORN,,,2021,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,TOTAL,,YEAR - OCT FORECAST,NOT SPECIFIED,"15,018,542,000",,SURVEY,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2021-10-12 12:01:38.000,CORN,,,2021,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,TOTAL,,YEAR - SEP FORECAST,NOT SPECIFIED,"14,996,417,000",,SURVEY,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2021-09-10 12:08:17.000,CORN,,,2021,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,TOTAL,,YEAR,NOT SPECIFIED,"13,650,531,000",,SURVEY,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2024-01-09 15:00:00.000,CORN,,,2022,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,TOTAL,,YEAR - AUG FORECAST,NOT SPECIFIED,"14,358,679,000",,SURVEY,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2022-08-12 12:00:52.000,CORN,,,2022,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,TOTAL,,YEAR - NOV FORECAST,NOT SPECIFIED,"13,929,921,000",,SURVEY,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2022-11-09 12:00:00.000,CORN,,,2022,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,TOTAL,,YEAR - OCT FORECAST,NOT SPECIFIED,"13,895,176,000",,SURVEY,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2022-10-12 12:00:00.000,CORN,,,2022,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,TOTAL,,YEAR - SEP FORECAST,NOT SPECIFIED,"13,943,913,000",,SURVEY,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2022-09-12 12:03:33.000,CORN,,,2022,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,TOTAL,,YEAR,NOT SPECIFIED,"15,340,520,000",,SURVEY,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2024-09-30 12:00:00.000,CORN,,,2023,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,TOTAL,,YEAR - AUG FORECAST,NOT SPECIFIED,"15,110,787,000",,SURVEY,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2023-08-11 12:00:00.000,CORN,,,2023,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,TOTAL,,YEAR - NOV FORECAST,NOT SPECIFIED,"15,234,285,000",,SURVEY,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2023-11-09 12:00:00.000,CORN,,,2023,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,TOTAL,,YEAR - OCT FORECAST,NOT SPECIFIED,"15,064,420,000",,SURVEY,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2023-10-12 12:00:00.000,CORN,,,2023,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,TOTAL,,YEAR - SEP FORECAST,NOT SPECIFIED,"15,133,911,000",,SURVEY,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2023-09-12 12:00:00.000,CORN,,,2023,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,AREA HARVESTED,,YEAR,"AREA HARVESTED: (1,000 OR MORE ACRES)","1,277,938,564",,CENSUS,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012-01-01 00:00:00.000,CORN,,,1997,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,AREA HARVESTED,,YEAR,"AREA HARVESTED: (1,000 TO 1,999 ACRES)","954,782,014",,CENSUS,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012-01-01 00:00:00.000,CORN,,,1997,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,AREA HARVESTED,,YEAR,AREA HARVESTED: (1.0 TO 14.9 ACRES),"46,155,082",,CENSUS,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012-01-01 00:00:00.000,CORN,,,1997,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,AREA HARVESTED,,YEAR,AREA HARVESTED: (100 TO 249 ACRES),"1,927,695,870",,CENSUS,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012-01-01 00:00:00.000,CORN,,,1997,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,AREA HARVESTED,,YEAR,AREA HARVESTED: (15.0 TO 24.9 ACRES),"70,880,772",,CENSUS,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012-01-01 00:00:00.000,CORN,,,1997,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,AREA HARVESTED,,YEAR,"AREA HARVESTED: (2,000 TO 2,999 ACRES)","197,387,210",,CENSUS,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012-01-01 00:00:00.000,CORN,,,1997,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,AREA HARVESTED,,YEAR,AREA HARVESTED: (25.0 TO 49.9 ACRES),"247,189,880",,CENSUS,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012-01-01 00:00:00.000,CORN,,,1997,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,AREA HARVESTED,,YEAR,AREA HARVESTED: (250 TO 499 ACRES),"2,379,211,641",,CENSUS,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012-01-01 00:00:00.000,CORN,,,1997,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,AREA HARVESTED,,YEAR,"AREA HARVESTED: (3,000 TO 4,999 ACRES)","91,368,297",,CENSUS,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012-01-01 00:00:00.000,CORN,,,1997,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,AREA HARVESTED,,YEAR,"AREA HARVESTED: (5,000 OR MORE ACRES)","34,401,043",,CENSUS,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012-01-01 00:00:00.000,CORN,,,1997,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,AREA HARVESTED,,YEAR,AREA HARVESTED: (50.0 TO 99.9 ACRES),"615,230,412",,CENSUS,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012-01-01 00:00:00.000,CORN,,,1997,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,AREA HARVESTED,,YEAR,AREA HARVESTED: (500 TO 999 ACRES),"2,168,175,877",,CENSUS,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012-01-01 00:00:00.000,CORN,,,1997,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,TOTAL,,YEAR,NOT SPECIFIED,"8,732,478,098",,CENSUS,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012-01-01 00:00:00.000,CORN,,,1997,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,AREA HARVESTED,,YEAR,"AREA HARVESTED: (1,000 OR MORE ACRES)","1,797,763,099",,CENSUS,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012-01-01 00:00:00.000,CORN,,,2002,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,AREA HARVESTED,,YEAR,"AREA HARVESTED: (1,000 TO 1,999 ACRES)","1,281,012,933",,CENSUS,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012-01-01 00:00:00.000,CORN,,,2002,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,AREA HARVESTED,,YEAR,AREA HARVESTED: (1.0 TO 14.9 ACRES),"28,692,851",,CENSUS,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012-01-01 00:00:00.000,CORN,,,2002,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
