year,kcal_supply_kcal_cap_day,gdp_pc_usd,food_prod_index,temp_change_c,k_norm,g_norm,f_norm,t_norm,FSI_geomean,FSI_lag1,dFSI,corn_production,corn_area_harvested,corn_yield_derived,corn_yield_sum_not_used,soybeans_production,soybeans_area_harvested,soybeans_yield_derived,soybeans_yield_sum_not_used,wheat_production,wheat_area_harvested,wheat_yield_derived,wheat_yield_sum_not_used,corn_production_yoy,corn_area_harvested_yoy,corn_yield_derived_yoy,soybeans_production_yoy,soybeans_area_harvested_yoy,soybeans_yield_derived_yoy,wheat_production_yoy,wheat_area_harvested_yoy,wheat_yield_derived_yoy,corn_production_lag1,corn_production_yoy_lag1,corn_area_harvested_lag1,corn_area_harvested_yoy_lag1,corn_yield_derived_lag1,corn_yield_derived_yoy_lag1,soybeans_production_lag1,soybeans_production_yoy_lag1,soybeans_area_harvested_lag1,soybeans_area_harvested_yoy_lag1,soybeans_yield_derived_lag1,soybeans_yield_derived_yoy_lag1,wheat_production_lag1,wheat_production_yoy_lag1,wheat_area_harvested_lag1,wheat_area_harvested_yoy_lag1,wheat_yield_derived_lag1,wheat_yield_derived_yoy_lag1,dFSI_lag1,corn_production_lag2,corn_production_yoy_lag2,corn_area_harvested_lag2,corn_area_harvested_yoy_lag2,corn_yield_derived_lag2,corn_yield_derived_yoy_lag2,soybeans_production_lag2,soybeans_production_yoy_lag2,soybeans_area_harvested_lag2,soybeans_area_harvested_yoy_lag2,soybeans_yield_derived_lag2,soybeans_yield_derived_yoy_lag2,wheat_production_lag2,wheat_production_yoy_lag2,wheat_area_harvested_lag2,wheat_area_harvested_yoy_lag2,wheat_yield_derived_lag2,wheat_yield_derived_yoy_lag2,FSI_lag2,dFSI_lag2,cpi_food_index,cpi_food_yoy_pct,CRUDE_PETRO,MAIZE,SOYBEANS,WHEAT_US_HRW,WHEAT_US_SRW,us_population,cpi_food_index_lag1,cpi_food_index_lag2,cpi_food_index_yoy_pct,cpi_food_yoy_pct_lag1,cpi_food_yoy_pct_lag2,cpi_food_yoy_pct_yoy_pct,CRUDE_PETRO_lag1,CRUDE_PETRO_lag2,CRUDE_PETRO_yoy_pct,MAIZE_lag1,MAIZE_lag2,MAIZE_yoy_pct,SOYBEANS_lag1,SOYBEANS_lag2,SOYBEANS_yoy_pct,WHEAT_US_HRW_lag1,WHEAT_US_HRW_lag2,WHEAT_US_HRW_yoy_pct,WHEAT_US_SRW_lag1,WHEAT_US_SRW_lag2,WHEAT_US_SRW_yoy_pct,us_population_lag1,us_population_lag2,us_population_yoy_pct
1996,3587.0,29805.439177,76.52,-0.001,0.7515463917525773,0.5346058989763456,0.681397143959861,1.0,0.7233482954240308,0.5926804592473217,0.130667836176709,9232557000.0,78251000.0,117.98644106784576,615.5,2380274000.0,63349000.0,37.57397906833573,184.5,6716074000.0,125638000.0,53.45575383243923,599.2,0.2476342392775401,0.1094554167670953,0.1245465301451902,0.0947543387295136,0.0293286104250617,0.0635615561832896,0.041923136830491,0.0305799360183742,0.0110066191039255,7400051000.0,-0.2637146137712277,70531000.0,-0.0984264549858751,104.91912775942494,-0.1833329734419797,2174254000.0,-0.135440454353686,61544000.0,0.0120870265914585,35.328447939685425,-0.1457656081596318,6445844000.0,-0.0612205069590206,121910000.0,-0.0131941071717662,52.87379214174391,-0.048668537688546,-0.0656893463336741,10050520000.0,0.5858233152879658,78231000.0,0.1214949251677275,128.47234472268028,0.4140262962364134,2514869000.0,0.3450525694249079,60809000.0,0.061109463067339,41.35685507079544,0.2675907776074999,6866196000.0,-0.0354900318085352,123540000.0,-0.0150210486031381,55.57872753763963,-0.0207811376842196,0.6583698055809959,0.0118612245539799,154.29999999999998,3.731092436974781,20.42,165.80916666667,304.83333333333,207.6,187.41916666667,,148.75,144.08333333333334,3.731092436974781,3.23886639676112,2.873802582257401,15.197478991596846,17.18333333333,15.88666666667,18.83608147431985,123.4875,107.55,34.27202483382528,259.25,251.83333333333,17.582770813242043,176.9825,149.72916666667,17.29973302445158,167.35833333333,138.555,11.986754966891656,,,
1997,3648.0,31365.83296,79.13,0.393,0.8144329896907216,0.568460872203869,0.7317637977614819,0.7304526748971194,0.7053095015702249,0.7233482954240308,-0.0180387938538059,9206832000.0,78725000.0,116.94927913623371,629.4,2688750000.0,69110000.0,38.9053682535089,195.7,7356615000.0,125680000.0,58.53449236155315,597.3,-0.0027863353564998,0.006057430575967,-0.0087905179800012,0.1295968447330013,0.0909406620467568,0.0354338086662672,0.0953743213669176,0.0003342937646253,0.095008266929292,9232557000.0,0.2476342392775401,78251000.0,0.1094554167670953,117.98644106784576,0.1245465301451902,2380274000.0,0.0947543387295136,63349000.0,0.0293286104250617,37.57397906833573,0.0635615561832896,6716074000.0,0.041923136830491,125638000.0,0.0305799360183742,53.45575383243923,0.0110066191039255,0.130667836176709,7400051000.0,-0.2637146137712277,70531000.0,-0.0984264549858751,104.91912775942494,-0.1833329734419797,2174254000.0,-0.135440454353686,61544000.0,0.0120870265914585,35.328447939685425,-0.1457656081596318,6445844000.0,-0.0612205069590206,121910000.0,-0.0131941071717662,52.87379214174391,-0.048668537688546,0.5926804592473217,-0.0656893463336741,158.14166666666668,2.489738604450231,19.17104272487,117.09166666667,295.41666666667,159.48416666667,143.64833333333,,154.29999999999998,148.75,2.489738604450231,3.731092436974781,3.23886639676112,-33.27051938523014,20.42,17.18333333333,-6.116343169098936,165.80916666667,123.4875,-29.38166868538572,304.83333333333,259.25,-3.089119737559365,207.6,176.9825,-23.17718368657514,187.41916666667,167.35833333333,-23.3545128344251,,,
1998,3658.0,32822.102379,80.11,1.276,0.8247422680412371,0.6000567185405025,0.7506754148977228,0.1248285322359396,0.4640546758608662,0.7053095015702249,-0.2412548257093587,9758685000.0,78502000.0,124.31129143206545,661.4,2741014000.0,70441000.0,38.91219602220298,196.3,7503844000.0,118004000.0,63.58974272058574,679.0,0.059939510137689,-0.0028326452842172,0.0629504717783918,0.0194380288238028,0.0192591520763999,0.0001754968273122,0.0200131446324158,-0.0610757479312539,0.0863636149387132,9206832000.0,-0.0027863353564998,78725000.0,0.006057430575967,116.94927913623371,-0.0087905179800012,2688750000.0,0.1295968447330013,69110000.0,0.0909406620467568,38.9053682535089,0.0354338086662672,7356615000.0,0.0953743213669176,125680000.0,0.0003342937646253,58.53449236155315,0.095008266929292,-0.0180387938538059,9232557000.0,0.2476342392775401,78251000.0,0.1094554167670953,117.98644106784576,0.1245465301451902,2380274000.0,0.0947543387295136,63349000.0,0.0293286104250617,37.57397906833573,0.0635615561832896,6716074000.0,0.041923136830491,125638000.0,0.0305799360183742,53.45575383243923,0.0110066191039255,0.7233482954240308,0.130667836176709,161.13333333333333,1.8917637139695296,13.06444166667,101.98666666667,243.25,126.12666666667,111.515,,158.14166666666668,154.29999999999998,1.8917637139695296,2.489738604450231,3.731092436974781,-24.017577162994694,19.17104272487,20.42,-31.85325464993146,117.09166666667,165.80916666667,-12.900149455554388,295.41666666667,304.83333333333,-17.658674188999512,159.48416666667,207.6,-20.91586939142296,143.64833333333,187.41916666667,-22.36944389655111,,,
1999,3673.0,34546.891975,81.02,0.76,0.8402061855670103,0.6374784938845603,0.7682362022385179,0.4787379972565158,0.6662098047214299,0.4640546758608662,0.2021551288605637,9430612000.0,76524000.0,123.2373111703518,668.7,2653758000.0,72446000.0,36.63084228252768,187.4,6787358000.0,107546000.0,63.11120822717721,657.0,-0.0336185664359491,-0.0251968102723497,-0.0086394425585379,-0.0318334747651781,0.0284635368606351,-0.0586282444279154,-0.0954825286879631,-0.0886241144367987,-0.0075253409265027,9758685000.0,0.059939510137689,78502000.0,-0.0028326452842172,124.31129143206545,0.0629504717783918,2741014000.0,0.0194380288238028,70441000.0,0.0192591520763999,38.91219602220298,0.0001754968273122,7503844000.0,0.0200131446324158,118004000.0,-0.0610757479312539,63.58974272058574,0.0863636149387132,-0.2412548257093587,9206832000.0,-0.0027863353564998,78725000.0,0.006057430575967,116.94927913623371,-0.0087905179800012,2688750000.0,0.1295968447330013,69110000.0,0.0909406620467568,38.9053682535089,0.0354338086662672,7356615000.0,0.0953743213669176,125680000.0,0.0003342937646253,58.53449236155315,0.095008266929292,0.7053095015702249,-0.0180387938538059,164.20833333333334,1.908357467935473,18.07138888889,90.21666666667,201.66666666667,112.0425,96.27833333333,,161.13333333333333,158.14166666666668,1.908357467935473,1.8917637139695296,2.489738604450231,0.877157852400301,13.06444166667,19.17104272487,38.32499964383263,101.98666666667,117.09166666667,-11.54072427768299,243.25,295.41666666667,-17.094895512160324,126.12666666667,159.48416666667,-11.166684285641129,111.515,143.64833333333,-13.663333781706498,,,
2000,3755.0,36417.513065,83.02,1.005,0.9247422680412372,0.6780642919124359,0.8068313392512543,0.3106995884773663,0.6296565928042899,0.6662098047214299,-0.03655321191714,9915051000.0,78522000.0,126.27099411629862,697.9,2757810000.0,72408000.0,38.08708982432881,195.0,6574675000.0,106126000.0,61.95159527354277,541.4,0.0513687764908576,0.026109455856986,0.0246165947399545,0.0392093024307416,-0.0005245286144162,0.039754683513133,-0.03133516752763,-0.0132036523906049,-0.0183741206386333,9430612000.0,-0.0336185664359491,76524000.0,-0.0251968102723497,123.2373111703518,-0.0086394425585379,2653758000.0,-0.0318334747651781,72446000.0,0.0284635368606351,36.63084228252768,-0.0586282444279154,6787358000.0,-0.0954825286879631,107546000.0,-0.0886241144367987,63.11120822717721,-0.0075253409265027,0.2021551288605637,9758685000.0,0.059939510137689,78502000.0,-0.0028326452842172,124.31129143206545,0.0629504717783918,2741014000.0,0.0194380288238028,70441000.0,0.0192591520763999,38.91219602220298,0.0001754968273122,7503844000.0,0.0200131446324158,118004000.0,-0.0610757479312539,63.58974272058574,0.0863636149387132,0.4640546758608662,-0.2412548257093587,167.88333333333335,2.238010657193623,28.22971944444,88.53416666667,211.83333333333,114.0875,98.91416666667,282162411.0,164.20833333333334,161.13333333333333,2.238010657193623,1.908357467935473,1.8917637139695296,17.274184464757568,18.07138888889,13.06444166667,56.2122292758316,90.21666666667,101.98666666667,-1.864954738592195,201.66666666667,243.25,5.041322314046193,112.0425,126.12666666667,1.8252002588303504,96.27833333333,111.515,2.73772222896127,,,
2001,3707.0,37223.661377,81.64,0.792,0.8752577319587629,0.6955548316835579,0.7802006947124662,0.45679012345679,0.6824920414243474,0.6296565928042899,0.0528354486200575,9502580000.0,74910000.0,126.85329061540516,679.9,2890682000.0,72975000.0,39.61194929770469,195.1,5758803000.0,96946000.0,59.40217234336641,515.1,-0.0416004920196577,-0.0459998471765874,0.0046114826542476,0.0481802589736058,0.007830626450116,0.0400361245862847,-0.124093130078673,-0.0865009516989239,-0.0411518528115122,9915051000.0,0.0513687764908576,78522000.0,0.026109455856986,126.27099411629862,0.0246165947399545,2757810000.0,0.0392093024307416,72408000.0,-0.0005245286144162,38.08708982432881,0.039754683513133,6574675000.0,-0.03133516752763,106126000.0,-0.0132036523906049,61.95159527354277,-0.0183741206386333,-0.03655321191714,9430612000.0,-0.0336185664359491,76524000.0,-0.0251968102723497,123.2373111703518,-0.0086394425585379,2653758000.0,-0.0318334747651781,72446000.0,0.0284635368606351,36.63084228252768,-0.0586282444279154,6787358000.0,-0.0954825286879631,107546000.0,-0.0886241144367987,63.11120822717721,-0.0075253409265027,0.6662098047214299,0.2021551288605637,173.36666666666667,3.2661570535093665,24.35182500429,89.64083333333,195.83333333333,126.80833333333,107.72416666667,284968955.0,167.88333333333335,164.20833333333334,3.2661570535093665,2.238010657193623,1.908357467935473,45.94019215283802,28.22971944444,18.07138888889,-13.736921643101107,88.53416666667,90.21666666667,1.2499882342899005,211.83333333333,201.66666666667,-7.553107789142521,114.0875,112.0425,11.150067565096954,98.91416666667,96.27833333333,8.906712048324428,282162411.0,,0.994655521284149
2002,3783.0,38069.328603,80.44,0.954,0.9536082474226804,0.7139027907741026,0.7570436125048243,0.345679012345679,0.6496818700010846,0.6824920414243474,-0.0328101714232628,8966787000.0,76452000.0,117.28649348610894,634.7,2756147000.0,72497000.0,38.01739382319269,186.0,4737674000.0,91648000.0,51.69424319134078,416.7,-0.0563839504639792,0.0205847016419703,-0.0754162314813377,-0.0465409201012079,-0.006550188420692,-0.0402544056210873,-0.1773161887982624,-0.0546489798444494,-0.1297583715851535,9502580000.0,-0.0416004920196577,74910000.0,-0.0459998471765874,126.85329061540516,0.0046114826542476,2890682000.0,0.0481802589736058,72975000.0,0.007830626450116,39.61194929770469,0.0400361245862847,5758803000.0,-0.124093130078673,96946000.0,-0.0865009516989239,59.40217234336641,-0.0411518528115122,0.0528354486200575,9915051000.0,0.0513687764908576,78522000.0,0.026109455856986,126.27099411629862,0.0246165947399545,2757810000.0,0.0392093024307416,72408000.0,-0.0005245286144162,38.08708982432881,0.039754683513133,6574675000.0,-0.03133516752763,106126000.0,-0.0132036523906049,61.95159527354277,-0.0183741206386333,0.6296565928042899,-0.03655321191714,175.61666666666667,1.297827340895985,24.92774838181,99.27083333333,212.66666666667,148.0775,129.9575,287625193.0,173.36666666666667,167.88333333333335,1.297827340895985,3.2661570535093665,2.238010657193623,-60.26439269043977,24.35182500429,28.22971944444,2.365011153860319,89.64083333333,88.53416666667,10.742872017031344,195.83333333333,211.83333333333,8.595744680854622,126.80833333333,114.0875,16.772688440562966,107.72416666667,98.91416666667,20.63913235191359,284968955.0,282162411.0,0.932114868442424
2003,3777.0,39517.523035,83.11,0.991,0.9474226804123712,0.7453234387270484,0.8085681204168275,0.3203017832647462,0.653944861782383,0.6496818700010846,0.0042629917812984,10087292000.0,77527000.0,130.11327666490385,706.0,2453845000.0,72476000.0,33.85734588001545,177.5,6936608000.0,106126000.0,65.3620036560315,485.4,0.1249617059042441,0.0140611102391042,0.1093628328159091,-0.1096828289637671,-0.000289667158641,-0.1094248585901212,0.4641378870728547,0.1579739874301676,0.2643961807088761,8966787000.0,-0.0563839504639792,76452000.0,0.0205847016419703,117.28649348610894,-0.0754162314813377,2756147000.0,-0.0465409201012079,72497000.0,-0.006550188420692,38.01739382319269,-0.0402544056210873,4737674000.0,-0.1773161887982624,91648000.0,-0.0546489798444494,51.69424319134078,-0.1297583715851535,-0.0328101714232628,9502580000.0,-0.0416004920196577,74910000.0,-0.0459998471765874,126.85329061540516,0.0046114826542476,2890682000.0,0.0481802589736058,72975000.0,0.007830626450116,39.61194929770469,0.0400361245862847,5758803000.0,-0.124093130078673,96946000.0,-0.0865009516989239,59.40217234336641,-0.0411518528115122,0.6824920414243474,0.0528354486200575,179.39166666666665,2.149568188288864,28.89890318948,105.37007583333,264.0,146.1431,138.57684166667,290107933.0,175.61666666666667,173.36666666666667,2.149568188288864,1.297827340895985,3.2661570535093665,65.62820958948667,24.92774838181,24.35182500429,15.930659868854358,99.27083333333,89.64083333333,6.14404281217229,212.66666666667,195.83333333333,24.137931034480808,148.0775,126.80833333333,-1.3063429623001332,129.9575,107.72416666667,6.632431115303072,287625193.0,284968955.0,0.8631858614693844
2004,3809.0,41727.355209,87.95,0.866,0.9804123711340206,0.7932689060207295,0.9019683519876496,0.4060356652949245,0.7305436565916728,0.653944861782383,0.0765987948092897,11805581000.0,79732000.0,148.0657828726233,777.2,3123790000.0,73958000.0,42.23735092890559,204.4,6380477000.0,99938000.0,63.844353499169486,488.3,0.1703419510409731,0.028441704180479,0.137975974994594,0.2730184669365832,0.020448148352558,0.2475092134610879,-0.0801733354400306,-0.0583080489229783,-0.0232191498416336,10087292000.0,0.1249617059042441,77527000.0,0.0140611102391042,130.11327666490385,0.1093628328159091,2453845000.0,-0.1096828289637671,72476000.0,-0.000289667158641,33.85734588001545,-0.1094248585901212,6936608000.0,0.4641378870728547,106126000.0,0.1579739874301676,65.3620036560315,0.2643961807088761,0.0042629917812984,8966787000.0,-0.0563839504639792,76452000.0,0.0205847016419703,117.28649348610894,-0.0754162314813377,2756147000.0,-0.0465409201012079,72497000.0,-0.006550188420692,38.01739382319269,-0.0402544056210873,4737674000.0,-0.1773161887982624,91648000.0,-0.0546489798444494,51.69424319134078,-0.1297583715851535,0.6496818700010846,-0.0328101714232628,186.1833333333333,3.7859432340781263,37.73338770304,111.80347966667,306.5,156.88168008749,144.44395972875,292805298.0,179.39166666666665,175.61666666666667,3.7859432340781263,2.149568188288864,1.297827340895985,76.12575654517279,28.89890318948,24.92774838181,30.57031076797405,105.37007583333,99.27083333333,6.1055321280361285,264.0,212.66666666667,16.09848484848484,146.1431,148.0775,7.347989804164534,138.57684166667,129.9575,4.233837336394686,290107933.0,287625193.0,0.9297798140528668
2005,3828.0,44093.54835,85.68,1.155,1.0,0.844606847963622,0.8581628714781938,0.2078189300411522,0.6229846641918069,0.7305436565916728,-0.1075589923998658,11112187000.0,81047000.0,137.10793736967435,724.8,3068342000.0,71251000.0,43.06384471796887,205.7,6506140000.0,100208000.0,64.92635318537442,499.1,-0.0587344239982767,0.0164927507148948,-0.0740066022701654,-0.017750232890175,-0.0366018551069525,0.0195678415162654,0.0196949224956065,0.0027016750385238,0.0169474609246699,11805581000.0,0.1703419510409731,79732000.0,0.028441704180479,148.0657828726233,0.137975974994594,3123790000.0,0.2730184669365832,73958000.0,0.020448148352558,42.23735092890559,0.2475092134610879,6380477000.0,-0.0801733354400306,99938000.0,-0.0583080489229783,63.844353499169486,-0.0232191498416336,0.0765987948092897,10087292000.0,0.1249617059042441,77527000.0,0.0140611102391042,130.11327666490385,0.1093628328159091,2453845000.0,-0.1096828289637671,72476000.0,-0.000289667158641,33.85734588001545,-0.1094248585901212,6936608000.0,0.4641378870728547,106126000.0,0.1579739874301676,65.3620036560315,0.2643961807088761,0.653944861782383,0.0042629917812984,189.775,1.929102139468286,53.39102459679,98.67179116667,274.6875,152.35059374974,135.72001732969,295516599.0,186.1833333333333,179.39166666666665,1.929102139468286,3.7859432340781263,2.149568188288864,-49.04566655664555,37.73338770304,28.89890318948,41.495444344872666,111.80347966667,105.37007583333,-11.74533077069757,306.5,264.0,-10.379282218597064,156.88168008749,146.1431,-2.8882189018010878,144.44395972875,138.57684166667,-6.039672697593323,292805298.0,290107933.0,0.9259740238716674
2006,3783.0,46247.692937,84.48,1.029,0.9536082474226804,0.8913440934689763,0.8350057892705519,0.294238683127572,0.6760069501822642,0.6229846641918069,0.0530222859904573,10531123000.0,77125000.0,136.54616531604535,760.6999999999999,3196726000.0,74602000.0,42.85040615533096,210.1,5622919000.0,93600000.0,60.07392094017094,436.8,-0.0522906966918393,-0.0483916739669574,-0.0040972978253639,0.0418414896383779,0.0470309188642966,-0.0049563285403519,-0.1357519204935645,-0.0659428388950982,-0.0747374834264035,11112187000.0,-0.0587344239982767,81047000.0,0.0164927507148948,137.10793736967435,-0.0740066022701654,3068342000.0,-0.017750232890175,71251000.0,-0.0366018551069525,43.06384471796887,0.0195678415162654,6506140000.0,0.0196949224956065,100208000.0,0.0027016750385238,64.92635318537442,0.0169474609246699,-0.1075589923998658,11805581000.0,0.1703419510409731,79732000.0,0.028441704180479,148.0657828726233,0.137975974994594,3123790000.0,0.2730184669365832,73958000.0,0.020448148352558,42.23735092890559,0.2475092134610879,6380477000.0,-0.0801733354400306,99938000.0,-0.0583080489229783,63.844353499169486,-0.0232191498416336,0.7305436565916728,0.0765987948092897,193.11666666666667,1.760857155403328,64.2882591402,121.85101775,268.64583333333,192.043356686,158.96785216266,298379912.0,189.775,186.1833333333333,1.760857155403328,1.929102139468286,3.7859432340781263,-8.721413999951855,53.39102459679,37.73338770304,20.410236787374124,98.67179116667,111.80347966667,23.491239298754746,274.6875,306.5,-2.1994690936682493,152.35059374974,156.88168008749,26.05356629030384,135.72001732969,144.44395972875,17.129260141852587,295516599.0,292805298.0,0.968917823800486
2007,3757.0,47952.641718,89.61,1.143,0.9268041237113402,0.9283353939752368,0.9340023157082208,0.2160493827160493,0.6455032931932307,0.6760069501822642,-0.0305036569890334,13037875000.0,92580000.0,140.82820263555843,767.0,2677117000.0,64146000.0,41.73474573628909,207.3,6302253000.0,101998000.0,61.78800564716956,473.0,0.2380327340208637,0.2003889789303079,0.0313596307122256,-0.1625441154481178,-0.1401571003458352,-0.0260361690615395,0.1208151851378261,0.0897222222222222,0.0285329254382642,10531123000.0,-0.0522906966918393,77125000.0,-0.0483916739669574,136.54616531604535,-0.0040972978253639,3196726000.0,0.0418414896383779,74602000.0,0.0470309188642966,42.85040615533096,-0.0049563285403519,5622919000.0,-0.1357519204935645,93600000.0,-0.0659428388950982,60.07392094017094,-0.0747374834264035,0.0530222859904573,11112187000.0,-0.0587344239982767,81047000.0,0.0164927507148948,137.10793736967435,-0.0740066022701654,3068342000.0,-0.017750232890175,71251000.0,-0.0366018551069525,43.06384471796887,0.0195678415162654,6506140000.0,0.0196949224956065,100208000.0,0.0027016750385238,64.92635318537442,0.0169474609246699,0.6229846641918069,-0.1075589923998658,201.245,4.209027358246309,71.11655901006,163.66491446667,383.10333333333,255.2061104968,238.587672411,301231207.0,193.11666666666667,189.775,4.209027358246309,1.760857155403328,1.929102139468286,139.03286790359903,64.2882591402,53.39102459679,10.62137933299583,121.85101775,98.67179116667,34.31559086560851,268.64583333333,274.6875,42.60535091120641,192.043356686,152.35059374974,32.88984055515864,158.96785216266,135.72001732969,50.08548531364126,298379912.0,295516599.0,0.955592144554296
2008,3700.0,48430.487907,91.2,0.211,0.8680412371134021,0.9387029499804692,0.9646854496333462,0.855281207133059,0.9055048887537448,0.6455032931932307,0.260001595560514,12043203000.0,84541000.0,142.45399273725175,768.3000000000001,2967007000.0,74681000.0,39.72907432948139,199.0,7712972000.0,112072000.0,68.82157898493826,487.7,-0.076290959991563,-0.0868330092892633,0.011544492305203,0.1082843969837702,0.1642347145574159,-0.0480575925736544,0.2238436000585822,0.0987666424831859,0.1138339595846312,13037875000.0,0.2380327340208637,92580000.0,0.2003889789303079,140.82820263555843,0.0313596307122256,2677117000.0,-0.1625441154481178,64146000.0,-0.1401571003458352,41.73474573628909,-0.0260361690615395,6302253000.0,0.1208151851378261,101998000.0,0.0897222222222222,61.78800564716956,0.0285329254382642,-0.0305036569890334,10531123000.0,-0.0522906966918393,77125000.0,-0.0483916739669574,136.54616531604535,-0.0040972978253639,3196726000.0,0.0418414896383779,74602000.0,0.0470309188642966,42.85040615533096,-0.0049563285403519,5622919000.0,-0.1357519204935645,93600000.0,-0.0659428388950982,60.07392094017094,-0.0747374834264035,0.6760069501822642,0.0530222859904573,214.12516666666667,6.400241827954312,96.99045375846,223.11682773333,521.87,326.03004623959,271.52032792916,304093966.0,201.245,193.11666666666667,6.400241827954312,4.209027358246309,1.760857155403328,52.0598770976146,71.11655901006,64.2882591402,36.382377196765006,163.66491446667,121.85101775,36.32538681879021,383.10333333333,268.64583333333,36.22173303982508,255.2061104968,192.043356686,27.75166143354473,238.587672411,158.96785216266,13.80316727405302,301231207.0,298379912.0,0.950352730220283
2009,3645.0,47003.131705,93.03,0.401,0.811340206185567,0.9077344172092452,1.0,0.7249657064471879,0.8548104365615754,0.9055048887537448,-0.0506944521921693,13067156000.0,85095000.0,153.55962159938892,812.9,3360931000.0,76372000.0,44.00737181165872,213.7,6762798000.0,99682000.0,67.84372303926486,506.4,0.0850233114894766,0.0065530334393962,0.0779594074456228,0.1327681397448674,0.0226429747860901,0.1076868151165275,-0.1231916827910175,-0.110553929616675,-0.0142085659771507,12043203000.0,-0.076290959991563,84541000.0,-0.0868330092892633,142.45399273725175,0.011544492305203,2967007000.0,0.1082843969837702,74681000.0,0.1642347145574159,39.72907432948139,-0.0480575925736544,7712972000.0,0.2238436000585822,112072000.0,0.0987666424831859,68.82157898493826,0.1138339595846312,0.260001595560514,13037875000.0,0.2380327340208637,92580000.0,0.2003889789303079,140.82820263555843,0.0313596307122256,2677117000.0,-0.1625441154481178,64146000.0,-0.1401571003458352,41.73474573628909,-0.0260361690615395,6302253000.0,0.1208151851378261,101998000.0,0.0897222222222222,61.78800564716956,0.0285329254382642,0.6455032931932307,-0.0305036569890334,215.1235,0.4662382049128499,61.75692221551,165.50963333333,423.6225,224.06988173743,185.953589925,306771529.0,214.12516666666667,201.245,0.4662382049128499,6.400241827954312,4.209027358246309,-92.71530330500228,96.99045375846,71.11655901006,-36.326803492118685,223.11682773333,163.66491446667,-25.8192960993746,521.87,383.10333333333,-18.826048632801275,326.03004623959,255.2061104968,-31.27324173896305,271.52032792916,238.587672411,-31.51393439186051,304093966.0,301231207.0,0.8805051396514774
2010,3730.68,48379.206655,92.23,0.701,0.8996701030927834,0.9375903299274748,0.9845619451949056,0.51920438957476,0.8103440587646041,0.8548104365615754,-0.0444663777969712,12425330000.0,87013000.0,142.7985473435004,790.2,3331306000.0,76610000.0,43.48395770787104,220.5,6660612000.0,93766000.0,71.034404794915,540.0,-0.0491174973345385,0.0225395146600857,-0.0700774991741792,-0.0088145219285965,0.003116325354842,-0.0118937823875482,-0.0151100180724013,-0.0593487289580867,0.0470298741381939,13067156000.0,0.0850233114894766,85095000.0,0.0065530334393962,153.55962159938892,0.0779594074456228,3360931000.0,0.1327681397448674,76372000.0,0.0226429747860901,44.00737181165872,0.1076868151165275,6762798000.0,-0.1231916827910175,99682000.0,-0.110553929616675,67.84372303926486,-0.0142085659771507,-0.0506944521921693,12043203000.0,-0.076290959991563,84541000.0,-0.0868330092892633,142.45399273725175,0.011544492305203,2967007000.0,0.1082843969837702,74681000.0,0.1642347145574159,39.72907432948139,-0.0480575925736544,7712972000.0,0.2238436000585822,112072000.0,0.0987666424831859,68.82157898493826,0.1138339595846312,0.9055048887537448,0.260001595560514,215.8355,0.330972673836194,79.04077178472,185.91420833333,447.10166666667,223.58210540486,229.67709914286,309378227.0,215.1235,214.12516666666667,0.330972673836194,0.4662382049128499,6.400241827954312,-29.01210789921001,61.75692221551,96.99045375846,27.986902438070693,165.50963333333,223.11682773333,12.328330737647164,423.6225,521.87,5.542473940045678,224.06988173743,326.03004623959,-0.2176893783259914,185.953589925,271.52032792916,23.513129934998744,306771529.0,304093966.0,0.8497196622180736
2011,3724.24,49664.055415,91.36,0.541,0.8930309278350513,0.965466960073736,0.9677730605943652,0.6289437585733881,0.8511327742905291,0.8103440587646041,0.040788715525925,12313956000.0,89814000.0,137.10508383993587,742.7,3097179000.0,73776000.0,41.98084743005855,208.0,6189823000.0,91374000.0,67.74162234333618,511.8,-0.0089634641494431,0.0321905922103593,-0.0398705981919345,-0.0702808448098133,-0.0369925597180524,-0.0345670071679293,-0.0706825438863575,-0.0255103129065972,-0.0463547552913146,12425330000.0,-0.0491174973345385,87013000.0,0.0225395146600857,142.7985473435004,-0.0700774991741792,3331306000.0,-0.0088145219285965,76610000.0,0.003116325354842,43.48395770787104,-0.0118937823875482,6660612000.0,-0.0151100180724013,93766000.0,-0.0593487289580867,71.034404794915,0.0470298741381939,-0.0444663777969712,13067156000.0,0.0850233114894766,85095000.0,0.0065530334393962,153.55962159938892,0.0779594074456228,3360931000.0,0.1327681397448674,76372000.0,0.0226429747860901,44.00737181165872,0.1076868151165275,6762798000.0,-0.1231916827910175,99682000.0,-0.110553929616675,67.84372303926486,-0.0142085659771507,0.8548104365615754,-0.0506944521921693,226.2005,4.802268394216891,104.00939752553,291.68407333333,537.51916666667,316.26413255854,285.91334630299,311839461.0,215.8355,215.1235,4.802268394216891,0.330972673836194,0.4662382049128499,1350.9561585720653,79.04077178472,61.75692221551,31.58955204639955,185.91420833333,165.50963333333,56.89175988656159,447.10166666667,423.6225,20.223029064977617,223.58210540486,224.06988173743,41.45324018031427,229.67709914286,185.953589925,24.48491702916837,309378227.0,306771529.0,0.7955420857719275
